business_id,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24
8Qc4fQqT5_mMkUPzuw5Law,Aerial Tours,Hotels & Travel,Tours,,,,,,,,,,,,,,,,,,,,,
j8opwJ1ZM55hI3AMHT37MA,Amusement Parks,Hotels & Travel,Active Life,Museums,Arts & Entertainment,Travel Services,Tours,,,,,,,,,,,,,,,,,
EaLCQ2XY2n2iB9NBRrw0Fg,Real Estate Services,Home Services,Real Estate,,,,,,,,,,,,,,,,,,,,,
gloqQrObDeVaL_o3hb35PQ,Restaurants,Sandwiches,Fast Food,Food,,,,,,,,,,,,,,,,,,,,
5L3k5douNg8_Mi3EgTvduw,Transmission Repair,Auto Repair,Automotive,,,,,,,,,,,,,,,,,,,,,
YrUtEjiUQa66r57xSkh1GA,Comedy Clubs,Arts & Entertainment,Performing Arts,Nightlife,,,,,,,,,,,,,,,,,,,,
BT1AO1m5nlsYLExQJeQbDQ,Home Services,Plumbing,Contractors,,,,,,,,,,,,,,,,,,,,,
Cm-BH_7VPLP63FdI9ML6vA,Burgers,Fast Food,Restaurants,,,,,,,,,,,,,,,,,,,,,
6W3hdaCjx_n1kADEuORduA,Bars,American (Traditional),Nightlife,Local Flavor,Restaurants,Dive Bars,,,,,,,,,,,,,,,,,,
qw6z7mloD6WthbtiKf2hwA,Optometrists,Doctors,Eyewear & Opticians,Ophthalmologists,Shopping,Health & Medical,,,,,,,,,,,,,,,,,,
YKMff1cRLKLrjYD3NELSqw,Parks,Playgrounds,Active Life,,,,,,,,,,,,,,,,,,,,,
PLVJCN2p1MIkeDzIbAx9kA,Diners,Breakfast & Brunch,Restaurants,American (Traditional),,,,,,,,,,,,,,,,,,,,
a-gWDc0GRcq-ThfbOjPAZQ,Museums,Arts & Entertainment,,,,,,,,,,,,,,,,,,,,,,
Ipo2spms27TprGQ_MlDueQ,Home Services,Shades & Blinds,Shutters,Windows Installation,,,,,,,,,,,,,,,,,,,,
XHLfJg62Jf53Fgz9zYCxIA,Hotels & Travel,Car Rental,,,,,,,,,,,,,,,,,,,,,,
l6VaMLg9DmqCirZA09BqJQ,Shopping,Uniforms,Formal Wear,Fashion,Bridal,,,,,,,,,,,,,,,,,,,
CbQ4s3_9srs-vNuFR2KL1g,Event Photography,Photographers,Boudoir Photography,Session Photography,Event Planning & Services,,,,,,,,,,,,,,,,,,,
kI86MfVvZPJUm4RYy3YmUw,Restaurants,American (New),,,,,,,,,,,,,,,,,,,,,,
gHq85iAANw1eIOVzkzRrpg,American (Traditional),Breakfast & Brunch,Restaurants,Diners,,,,,,,,,,,,,,,,,,,,
FyKTt6_i229PgybRyGkqGg,Beauty & Spas,Eyelash Service,Shopping,Cosmetics & Beauty Supply,Permanent Makeup,,,,,,,,,,,,,,,,,,,
Nz7qt2GIE6XVqDZvjCnWcQ,Doctors,Health & Medical,Family Practice,,,,,,,,,,,,,,,,,,,,,
5ic8m9PNixMA__h0G4WH5w,Restaurants,American (Traditional),Food,Juice Bars & Smoothies,Cafes,,,,,,,,,,,,,,,,,,,
5uQPZoTXNI0Z_yBymRqAIg,Mattresses,Furniture Stores,Home & Garden,Shopping,,,,,,,,,,,,,,,,,,,,
DW4q5XRTzfPpLhDuWabqsA,Jewelry,Shopping,,,,,,,,,,,,,,,,,,,,,,
APc7o7VlUVqdvsJSdHaI4w,Event Planning & Services,Party Supplies,,,,,,,,,,,,,,,,,,,,,,
b4Nw7T1uzC5SYKuh2ZE95Q,General Dentistry,Health & Medical,Cosmetic Dentists,Dentists,Oral Surgeons,,,,,,,,,,,,,,,,,,,
36YldmJEQClr-MDmEIHlAA,Fashion,Shopping,Leather Goods,Motorcycle Gear,,,,,,,,,,,,,,,,,,,,
PNRSuNZyLLEo1gmHtb0CXA,Insurance,Pet Insurance,Professional Services,Financial Services,Pets,Auto Insurance,Pet Services,Home & Rental Insurance,,,,,,,,,,,,,,,,
v_eEKWfbJ6g8IgN71FVDRQ,Fitness & Instruction,Swimming Lessons/Schools,Education,Active Life,Specialty Schools,Swimming Pools,Event Planning & Services,Party & Event Planning,,,,,,,,,,,,,,,,
-MnePAaYtfG7Ecc8sYbgVA,Hobby Shops,Mobile Phones,Electronics,Shopping,,,,,,,,,,,,,,,,,,,,
wDh8GXqontrZtWEIdwmbtQ,Laundry Services,Sewing & Alterations,Dry Cleaning & Laundry,Local Services,Dry Cleaning,,,,,,,,,,,,,,,,,,,
1bNuhgErDlA0qgOI6gWdvw,Transportation,Hotels & Travel,,,,,,,,,,,,,,,,,,,,,,
_9sDJJQllRS2h4lsSWF7MA,Beauty & Spas,Massage,,,,,,,,,,,,,,,,,,,,,,
9y7EXkufgR8wkI3f0FEBeQ,Shopping,Personal Shopping,Fashion,Lingerie,,,,,,,,,,,,,,,,,,,,
Sx7YKNgNr29eX9gUjH7T8w,Makeup Artists,Beauty & Spas,,,,,,,,,,,,,,,,,,,,,,
crGdKSRKi25R2vorZ7skzg,Restaurants,Mexican,,,,,,,,,,,,,,,,,,,,,,
ID5wWJ9C7G0hfbQilvlfxA,Restaurants,Mexican,,,,,,,,,,,,,,,,,,,,,,
vUXvhYrFOOACMq9q7Ks3tQ,Ethnic Food,Food,Convenience Stores,Specialty Food,,,,,,,,,,,,,,,,,,,,
P4MsVtIDepn_cj-OvgBO2Q,Women's Clothing,Accessories,Fashion,Shopping,,,,,,,,,,,,,,,,,,,,
8oSNaQnLGfbFC0uyRUjfCA,Mediterranean,Restaurants,Greek,,,,,,,,,,,,,,,,,,,,,
BcgXNY9SzSyIstpEFb9tcg,Fashion,Shopping,Grocery,Mobile Phones,Food,Department Stores,,,,,,,,,,,,,,,,,,
SEtS8tF1uGcuMJGfBtBBBg,Real Estate,Mortgage Brokers,Home Services,,,,,,,,,,,,,,,,,,,,,
-2S3tYZEy-JbQonqdIsfqg,Shopping,Thrift Stores,,,,,,,,,,,,,,,,,,,,,,
_SlKvNoeAgP2vP6pYYUvMQ,Cannabis Clinics,Health & Medical,,,,,,,,,,,,,,,,,,,,,,
x2Y_MD5pCTRyaf9dD_ZpGw,Asian Fusion,Restaurants,Hawaiian,Japanese,,,,,,,,,,,,,,,,,,,,
bdPJYc4dx48FcgHSBD1swA,Car Dealers,Auto Repair,Auto Parts & Supplies,Automotive,,,,,,,,,,,,,,,,,,,,
MhhFQSRKEAPHbhx-JgcxLA,General Dentistry,Health & Medical,Dentists,,,,,,,,,,,,,,,,,,,,,
sCXNx2CqqYk_zcreDUdDFw,Hair Stylists,Eyelash Service,Hair Salons,Hair Removal,Hair Extensions,Skin Care,Henna Artists,Event Planning & Services,Beauty & Spas,,,,,,,,,,,,,,,
nl2tgwB3bserK-xvCq_S0A,Health & Medical,Skin Care,Medical Spas,Beauty & Spas,,,,,,,,,,,,,,,,,,,,
aYTiyhUbc6uL7jSAXGKhrA,Patisserie/Cake Shop,Desserts,Gelato,Ice Cream & Frozen Yogurt,Food,,,,,,,,,,,,,,,,,,,
5rsf7pIF8IC3XEVZn6vyAg,Chiropractors,Health & Medical,Family Practice,Doctors,,,,,,,,,,,,,,,,,,,,
xyvZhN7kgSWMAcE3tfDbqA,Pediatricians,Doctors,Health & Medical,Internal Medicine,,,,,,,,,,,,,,,,,,,,
KkbF5AZNz7rGN8z17Hc8Gw,Truck Rental,Self Storage,Propane,Local Services,Automotive,,,,,,,,,,,,,,,,,,,
unM4gD8r9CHFsWX2UXUGsQ,Reflexology,Beauty & Spas,Day Spas,Health & Medical,Massage,,,,,,,,,,,,,,,,,,,
JUygwe5d_MXCCOdk0WB30g,Arts & Entertainment,Performing Arts,,,,,,,,,,,,,,,,,,,,,,
7zqmeEgCPfvbxyaKHli6Dw,Fast Food,Restaurants,,,,,,,,,,,,,,,,,,,,,,
ikbwqjuo7VO3QQ50kXWaUg,Nightlife,Bars,Restaurants,Adult Entertainment,Latin American,Dance Clubs,,,,,,,,,,,,,,,,,,
paAV_VA7g9bKHJbckjFG3A,Home Services,Real Estate,Real Estate Services,,,,,,,,,,,,,,,,,,,,,
2eUMNQ2PNIAHyTqJ9HA4dQ,Korean,Restaurants,,,,,,,,,,,,,,,,,,,,,,
OWosSGg6rWKzpoemRZT5Ig,Automotive,Car Wash,,,,,,,,,,,,,,,,,,,,,,
9UJEHC-t9K_YcAa6AqBI9Q,Hiking,Active Life,,,,,,,,,,,,,,,,,,,,,,
GVTwyhY9_zb-raG0kLcpJg,Contractors,Home Services,Electricians,Lighting Fixtures & Equipment,,,,,,,,,,,,,,,,,,,,
9WAnQD1nj1j3zLZ7ONtvfQ,Restaurants,Asian Fusion,Chinese,Sushi Bars,,,,,,,,,,,,,,,,,,,,
m3XyLvnOVvt-jECDnEWuwA,Nightlife,Restaurants,American (New),Bars,,,,,,,,,,,,,,,,,,,,
n-x1Qda1oN9iCpsdAsbXrg,Arts & Crafts,Shopping,,,,,,,,,,,,,,,,,,,,,,
XHrZ-8TBLzOZcERsHNJAQQ,Hospitals,Health & Medical,,,,,,,,,,,,,,,,,,,,,,
e4ypJHrdtd-y6bxQ0i3ehQ,Home Organization,Interior Design,Home Services,,,,,,,,,,,,,,,,,,,,,
Xz2-hU3EYTgxGT3AOqJp5g,Property Management,Real Estate,Home Services,,,,,,,,,,,,,,,,,,,,,
YlbsyJFbOu0O7X7-1R4C0w,Car Dealers,Automotive,,,,,,,,,,,,,,,,,,,,,,
sSYty8uBE9JPJhAemhvQmg,Automotive,Gas Stations,,,,,,,,,,,,,,,,,,,,,,
jPvn-C8kNUcyGfjUtOc_oA,Restaurants,Mexican,,,,,,,,,,,,,,,,,,,,,,
_iySw-CXvA2wx0sn8pRiAA,Coffee & Tea,Food,,,,,,,,,,,,,,,,,,,,,,
gvGW201SgqLiRnoRu-lo-w,Health & Medical,,,,,,,,,,,,,,,,,,,,,,,
sfp_7WJqX60elvyRUqvfiw,Artificial Turf,Landscaping,Lighting Fixtures & Equipment,Landscape Architects,Home Services,,,,,,,,,,,,,,,,,,,
RSHxhZ4lDl24kgoNsdPdIw,Video Game Stores,Books,Mags,Music & Video,Shopping,Videos & Video Game Rental,,,,,,,,,,,,,,,,,,
YLhS5hvQlVzfh5Fgi10CPA,Shopping,Furniture Stores,Mattresses,Home Decor,Home & Garden,,,,,,,,,,,,,,,,,,,
oFOFgwnrs6DlE1fWaeX2sA,Real Estate,Real Estate Agents,Home Services,Real Estate Services,,,,,,,,,,,,,,,,,,,,
d-NDnFSfwUZ2wf4aDBic5Q,Chicken Wings,Food,American (Traditional),Pizza,Desserts,Restaurants,,,,,,,,,,,,,,,,,,
h-zsZBu2t3FfQaM9r-13kw,Shopping,Fashion,Food,Men's Clothing,Women's Clothing,Convenience Stores,,,,,,,,,,,,,,,,,,
SvtJ7fXNQtDsUmEF_I7QcQ,Home Services,Real Estate,Apartments,,,,,,,,,,,,,,,,,,,,,
OrL5cIrAcgP_iiT18oy7rw,Home Cleaning,Office Cleaning,Professional Services,Home Services,,,,,,,,,,,,,,,,,,,,
QVcSKzl47nrO_LWFzz5AJQ,Food Stands,Restaurants,Persian/Iranian,American (Traditional),,,,,,,,,,,,,,,,,,,,
AuQVBRfMYQIxbgNOnhlh5Q,Shoe Stores,Shopping,Fashion,,,,,,,,,,,,,,,,,,,,,
rf9YVK4sL1X8w2vU4WZ_Ow,Fitness & Instruction,Gyms,Trainers,Active Life,,,,,,,,,,,,,,,,,,,,
qFxuhYK5VzuZ8BbNNHGK-A,Home Services,Apartments,Real Estate,,,,,,,,,,,,,,,,,,,,,
OihvAv7ErOl6kx9Ogaffig,Hair Salons,Hair Stylists,Beauty & Spas,,,,,,,,,,,,,,,,,,,,,
C4M-8egIB_EUtRaveojQwA,General Dentistry,Cosmetic Dentists,Dentists,Health & Medical,,,,,,,,,,,,,,,,,,,,
hl0bjKRXnEZ2waTWoTCjBQ,Trainers,Fitness & Instruction,Gyms,Active Life,,,,,,,,,,,,,,,,,,,,
-MGXBW5WDtKeJZvfgYEVsw,Home Services,Real Estate,Apartments,,,,,,,,,,,,,,,,,,,,,
-RiMCNsD7rsPPnNcv0Ls0A,Home Services,Local Services,Contractors,Appliances & Repair,,,,,,,,,,,,,,,,,,,,
sPOz-L6UAqthaLNGRrFN7g,Golf,Sporting Goods,Active Life,Golf Equipment,Automotive,Shopping,,,,,,,,,,,,,,,,,,
7TWZGc4Qi1od6oGktEgeLA,Financial Services,Investing,Insurance,,,,,,,,,,,,,,,,,,,,,
6Y-gxzY80EMKqsWYlGSt1A,Hair Salons,Blow Dry/Out Services,Hair Extensions,Beauty & Spas,,,,,,,,,,,,,,,,,,,,
5ahTLtOWKc1KaJSD_9n5lg,Thrift Stores,Shopping,,,,,,,,,,,,,,,,,,,,,,
pzj-v-mEHbxxjcBf7Ai5lA,Hotels,Event Planning & Services,Hotels & Travel,,,,,,,,,,,,,,,,,,,,,
Hffo-tOfiW5H8K56zpnM9Q,Hotels & Travel,Arts & Entertainment,Arcades,,,,,,,,,,,,,,,,,,,,,
VbsSpV0m2UbUtAW47B0RzQ,Automotive,Auto Glass Services,Windshield Installation & Repair,,,,,,,,,,,,,,,,,,,,,
mpz1hmPPY_jQl2h2zUp2uQ,Automotive,Auto Repair,,,,,,,,,,,,,,,,,,,,,,
uOORBc2LYTzXyhMHd24m5A,Home Services,Heating & Air Conditioning/HVAC,Contractors,,,,,,,,,,,,,,,,,,,,,
ppifEL7DGlVHYmicAfK10A,Shopping,Beauty & Spas,Cosmetics & Beauty Supply,,,,,,,,,,,,,,,,,,,,,
Xp04j_1yHe5XdL-QvHzunQ,Professional Services,Marketing,Advertising,,,,,,,,,,,,,,,,,,,,,
TAubVzXa2ep5k7BGFygjtQ,Apartments,Real Estate,Home Services,,,,,,,,,,,,,,,,,,,,,
mElsJdTjWv9a5b6Ti8L9Pw,Bakeries,Food,,,,,,,,,,,,,,,,,,,,,,
onUSZMuWfYSkStiznCNisQ,Hair Salons,Cosmetics & Beauty Supply,Men's Hair Salons,Beauty & Spas,Barbers,Shopping,Hair Stylists,,,,,,,,,,,,,,,,,
aGl6ey1bOn2cqguYMIZyFw,Mexican,Restaurants,,,,,,,,,,,,,,,,,,,,,,
p86G_6hFYVHyKhV5UdN2Kw,Food,Bars,Beer,Wine & Spirits,Nightlife,Dive Bars,,,,,,,,,,,,,,,,,,
oJ9esPtPo14TkaJW5xK2SQ,Home Services,Real Estate,Property Management,Real Estate Services,,,,,,,,,,,,,,,,,,,,
xbA3GoVteMNm_A72SvmhfQ,Appliances & Repair,Local Services,,,,,,,,,,,,,,,,,,,,,,
gJhMeq2nVH27tz8LqbD3eQ,Arts & Entertainment,Music Venues,Nightlife,Performing Arts,,,,,,,,,,,,,,,,,,,,
sg0Q0kjmOP_kxrwoDfPdIA,Home Services,Shades & Blinds,,,,,,,,,,,,,,,,,,,,,,
PflTj9CodUwkrPMT7gOkLQ,Horseback Riding,Fire Departments,Hiking,Active Life,Public Services & Government,,,,,,,,,,,,,,,,,,,
JyxHvtj-syke7m9rbza7mA,Restaurants,Japanese,Sushi Bars,,,,,,,,,,,,,,,,,,,,,
LtXy1VinKWfuLFslVarKRw,Restaurants,Burgers,American (Traditional),Fast Food,,,,,,,,,,,,,,,,,,,,
DZWLw5AaCcu9SgO_1lBZ-Q,Lingerie,Fashion,Shoe Stores,Costumes,Arts & Crafts,Accessories,Shopping,,,,,,,,,,,,,,,,,
fUoOvm7k_7k9c-IEyap9dA,Beauty & Spas,Hair Salons,,,,,,,,,,,,,,,,,,,,,,
60XiFnuEvlukqFoaHVPJJQ,Mobile Phones,Appliances,Home & Garden,Shopping,Electronics,,,,,,,,,,,,,,,,,,,
PoV-hpWDwhsg9pCgJPj-Fg,Mobile Phones,Local Services,Telecommunications,Electronics,Shopping,IT Services & Computer Repair,,,,,,,,,,,,,,,,,,
6fk7IiZrXWuVqFbUnGybWQ,Skin Care,Hair Removal,Nail Salons,Beauty & Spas,,,,,,,,,,,,,,,,,,,,
e1-Ysvv8OBIV5XtsxCBG4Q,Oral Surgeons,Doctors,Dentists,Health & Medical,,,,,,,,,,,,,,,,,,,,
cNx3qzQ55JXpjZEt4lc7Tg,Desserts,Ice Cream & Frozen Yogurt,Coffee & Tea,Food,,,,,,,,,,,,,,,,,,,,
751x5VOYAdTP513ds6_zIA,Pet Services,Pets,Pet Training,Pet Boarding/Pet Sitting,,,,,,,,,,,,,,,,,,,,
nFBpeWahxJr7Bvzz4n1Pnw,Auto Repair,Body Shops,Automotive,,,,,,,,,,,,,,,,,,,,,
G3VQoICgygtcKLNgWq41sQ,Shoe Stores,Fashion,Shopping,,,,,,,,,,,,,,,,,,,,,
uRyGleoLHgMVp7StcJfj7g,Party Bus Rentals,Event Planning & Services,Party & Event Planning,,,,,,,,,,,,,,,,,,,,,
s2Nev0gqvkarjMLjL7nOEw,Hair Salons,Hair Stylists,Beauty & Spas,Hair Extensions,,,,,,,,,,,,,,,,,,,,
TAeGLdUt1tDR83G-ag0xqg,Carpet Cleaning,Local Services,,,,,,,,,,,,,,,,,,,,,,
mSe6qVdKgaWR0pAyUaX4DA,Laser Hair Removal,Beauty & Spas,Health & Medical,Doctors,Hair Removal,Cosmetic Surgeons,Medical Spas,Skin Care,,,,,,,,,,,,,,,,
Ez19rh3QYscLLueFrStckQ,Restaurants,Fast Food,,,,,,,,,,,,,,,,,,,,,,
z7GAft_JrFNmAH5xbVeYSA,Airlines,Transportation,Hotels & Travel,,,,,,,,,,,,,,,,,,,,,
UaL6yRGSv9fYCyn2DJLu8w,Coffee & Tea,Juice Bars & Smoothies,Delis,Food,Restaurants,,,,,,,,,,,,,,,,,,,
d6m_X827VcM6ZV5C4yTiHw,Restaurants,Arts & Entertainment,Bingo Halls,American (Traditional),Casinos,,,,,,,,,,,,,,,,,,,
HOc0QGonVBDqFKr1WTjFmg,Fashion,Women's Clothing,Shopping,,,,,,,,,,,,,,,,,,,,,
VZ6frDYdAvDF-M1U28pEBA,Beauty & Spas,Day Spas,Nail Salons,,,,,,,,,,,,,,,,,,,,,
5MvQL0vymSuXARc5NGZKNQ,Health & Medical,Diagnostic Services,,,,,,,,,,,,,,,,,,,,,,
AiJOhuojc61m73Gnd5vJBg,Pool Cleaners,Home Services,Active Life,Pool & Hot Tub Service,Swimming Pools,,,,,,,,,,,,,,,,,,,
Z_GGSlPq2iYXDq8gyobrhA,Leather Goods,Women's Clothing,Shopping,Men's Clothing,Children's Clothing,Fashion,,,,,,,,,,,,,,,,,,
cFL5Uu0XxIH4OdbKXXoGCQ,Restaurants,Mexican,,,,,,,,,,,,,,,,,,,,,,
hwrK8fR1HRC4Yd1LAdy1XQ,Shopping,Gift Shops,Flowers & Gifts,Souvenir Shops,,,,,,,,,,,,,,,,,,,,
hjnkZ5aNxc42quli_x6R_Q,Shopping,Fashion,Shoe Stores,,,,,,,,,,,,,,,,,,,,,
S5QaTPa3bjQDJcYlMjnqlw,Beauty & Spas,Tanning,,,,,,,,,,,,,,,,,,,,,,
UXauVhawknwlatK5SN87yA,Food,Donuts,,,,,,,,,,,,,,,,,,,,,,
-kOjkFLJ_YcCos0LaGDaTw,Automotive,Auto Parts & Supplies,,,,,,,,,,,,,,,,,,,,,,
7Ppgpgva-HP3o3h-xp2sWw,Burgers,Restaurants,American (Traditional),Fast Food,,,,,,,,,,,,,,,,,,,,
DHklgMcOIp8oFiQogiH-bQ,Pet Boarding/Pet Sitting,Pets,Pet Groomers,Pet Services,,,,,,,,,,,,,,,,,,,,
kUUBBLBHCasOl2a5nW9nAw,Sports Bars,Restaurants,Nightlife,Bars,Thai,,,,,,,,,,,,,,,,,,,
uu_x0WbrO1kROIes79aawQ,Sandwiches,Restaurants,Ice Cream & Frozen Yogurt,Fast Food,Food,Hot Dogs,,,,,,,,,,,,,,,,,,
Atl8iOP1SVvt2sJ-Z3wfMQ,Pretzels,Food,,,,,,,,,,,,,,,,,,,,,,
r0h_KZCloKY6DM-S6hsOPg,Adult Education,Specialty Schools,Education,,,,,,,,,,,,,,,,,,,,,
LbisR-H0KfrbI74I00ZG2Q,Desserts,Food,Bakeries,Coffee & Tea,,,,,,,,,,,,,,,,,,,,
gtWaCpu7mgRR-839S9oGBQ,Mediterranean,Bars,Nightlife,Hookah Bars,Restaurants,,,,,,,,,,,,,,,,,,,
WaHhQFMiU-XwgST306ALCg,Fashion,Women's Clothing,Shopping,,,,,,,,,,,,,,,,,,,,,
G7vqAwER6-skAbsDp6jLgg,Local Services,Laundry Services,Financial Services,Dry Cleaning & Laundry,Sewing & Alterations,Laundromat,Banks & Credit Unions,,,,,,,,,,,,,,,,,
jYU4Nd71giCWpLuj5JIxgg,Beauty & Spas,Nail Salons,,,,,,,,,,,,,,,,,,,,,,
dZbNHpA9jMUxu4vJzCvBNA,Party & Event Planning,Active Life,Laser Tag,Event Planning & Services,Party Equipment Rentals,,,,,,,,,,,,,,,,,,,
JcTIqoWO83FfEI9PJJHMfw,Guns & Ammo,Sporting Goods,Active Life,Shopping,Gun/Rifle Ranges,,,,,,,,,,,,,,,,,,,
qk_fSkuViFcC4NmuhF9K4w,Pediatricians,Doctors,Health & Medical,,,,,,,,,,,,,,,,,,,,,
5b2iLQs5XNSyHIcpqYd6Ow,Hair Extensions,Event Planning & Services,Hair Salons,Beauty & Spas,Hair Stylists,Party & Event Planning,Nail Salons,,,,,,,,,,,,,,,,,
9OA9bQxCzmNfysCZh3-GiQ,Financial Services,Banks & Credit Unions,,,,,,,,,,,,,,,,,,,,,,
vlrzVNNJTX2pjOhrezwm7g,Home & Garden,Carpet Cleaning,Shopping,Home Cleaning,Refinishing Services,Home Services,Local Services,,,,,,,,,,,,,,,,,
nwaNHDdPNV2Wc-Gv-6850g,Local Services,Self Storage,,,,,,,,,,,,,,,,,,,,,,
oxwGyA17NL6c5t1Etg5WgQ,Shopping,Mobile Phones,Electronics,Computers,,,,,,,,,,,,,,,,,,,,
tGRdYF8g7BCxOInJwtaGtQ,Arts & Entertainment,Professional Services,Social Clubs,Local Services,Marketing,Event Planning & Services,Hotels & Travel,Party & Event Planning,Printing Services,Car Rental,,,,,,,,,,,,,,
6f-RoF5KkZwCPoh5iAo4jw,Nail Salons,Beauty & Spas,,,,,,,,,,,,,,,,,,,,,,
tGGLZwnv5ZzrPXau6D7wHw,Professional Services,Diagnostic Services,Notaries,Fingerprinting,Local Services,Private Investigation,Health & Medical,,,,,,,,,,,,,,,,,
MeEZPPmCNANTuE0nFjpegA,Professional Services,Mobile Phones,Electronics,Shopping,Internet Service Providers,Home Services,,,,,,,,,,,,,,,,,,
biFv9mXsP0V4omBUy1Z-MA,Italian,Chicken Wings,Pizza,Restaurants,,,,,,,,,,,,,,,,,,,,
oviLltn52sIFHcClcT-BNA,Food,Coffee & Tea,,,,,,,,,,,,,,,,,,,,,,
nXUumj3RzCRVmm7B9HujAg,Coffee & Tea,Food,Grocery,,,,,,,,,,,,,,,,,,,,,
JZG8d5KfxedhYEDJUXGAxw,Bars,Nightlife,,,,,,,,,,,,,,,,,,,,,,
4_4UiHOrD5vqSGySNncUCA,Shoe Stores,Shopping,Fashion,,,,,,,,,,,,,,,,,,,,,
0zGeYN8ReYwVj27U7EHOJA,Delis,Restaurants,American (Traditional),,,,,,,,,,,,,,,,,,,,,
N-L7ISdndWsIWdK0fn29wg,Restaurants,Vegetarian,Indian,Fast Food,,,,,,,,,,,,,,,,,,,,
1CR2ddUcjYYwRd5JLtiRrw,Restaurants,Arts & Entertainment,Nightlife,Music Venues,Burgers,Breakfast & Brunch,American (New),American (Traditional),,,,,,,,,,,,,,,,
u12EUBQJoPDtyPQyKa7zTw,Pizza,Restaurants,,,,,,,,,,,,,,,,,,,,,,
twwUKVKKS33zkoMsHSa9nw,Fashion,Shopping,Accessories,,,,,,,,,,,,,,,,,,,,,
Kts2VexuwNq07a-gdpGExQ,Shopping,Fashion,Shoe Stores,,,,,,,,,,,,,,,,,,,,,
QScuc3zcDbetc8C2N8JjRg,Laboratory Testing,Diagnostic Services,Health & Medical,Diagnostic Imaging,,,,,,,,,,,,,,,,,,,,
CJM7TqsTh0NEPrX0idszrA,Event Planning & Services,DJs,,,,,,,,,,,,,,,,,,,,,,
jKJ9EknJYkd8Xrknn4wrRw,Preschools,Education,,,,,,,,,,,,,,,,,,,,,,
GwYw2PKAi_u4EF0CTutMEQ,Auto Parts & Supplies,Automotive,Auto Repair,Car Dealers,,,,,,,,,,,,,,,,,,,,
bSY97kgQpJ5BrpgW40V1qg,Steakhouses,Restaurants,,,,,,,,,,,,,,,,,,,,,,
2rvBPUBtQU0WfcOAHLQWRQ,Ice Cream & Frozen Yogurt,Cupcakes,Donuts,Waffles,Food,Restaurants,Desserts,,,,,,,,,,,,,,,,,
JBornUcObcdlKBsw8Lx1QQ,Local Services,Child Care & Day Care,Education,Preschools,,,,,,,,,,,,,,,,,,,,
4GEGusHrfMrh-9bilrXLOg,Religious Organizations,Churches,,,,,,,,,,,,,,,,,,,,,,
16tWXenJ1wTqugXJU7yiZg,Restaurants,Sushi Bars,Desserts,Food,,,,,,,,,,,,,,,,,,,,
BlSzHINQtX2JJxJnwU1v-Q,Boxing,Fitness & Instruction,Active Life,Gyms,Martial Arts,,,,,,,,,,,,,,,,,,,
2Yq8N9nZ_9vAaflDqWW-Eg,Automotive,Auto Repair,,,,,,,,,,,,,,,,,,,,,,
JlN73H5kYxsc2kgFf-A9qg,Banks & Credit Unions,Financial Services,,,,,,,,,,,,,,,,,,,,,,
9Cc0lja-cDmDpzoodWiAYg,Insurance,Financial Services,,,,,,,,,,,,,,,,,,,,,,
1V9fjwVlibz2GWd_MlID5A,Local Services,Auto Repair,Home Services,Automotive,Keys & Locksmiths,,,,,,,,,,,,,,,,,,,
l3oWxCf7Y-X-fgAxNVR7-A,Bars,American (Traditional),Nightlife,Restaurants,,,,,,,,,,,,,,,,,,,,
HR17rAYgtgYrEryLBGshCA,Sporting Goods,Shopping,Local Services,,,,,,,,,,,,,,,,,,,,,
fn6ySvSF79V3s-f6xnPVRw,Accessories,Women's Clothing,Shopping,Plus Size Fashion,Fashion,,,,,,,,,,,,,,,,,,,
2ALnrUa1_U8JHNgscad8OQ,Bars,Nightlife,Lounges,,,,,,,,,,,,,,,,,,,,,
7Gkd18xKnIA324Fp7JHRRQ,Arts & Entertainment,Nightlife,Dive Bars,Bars,Music Venues,,,,,,,,,,,,,,,,,,,
QSJ63CWIbfb8TswFYgZ0HA,Shopping,Fashion,Men's Clothing,,,,,,,,,,,,,,,,,,,,,
SlelFNxQz5PJbl6kkjI0OA,Restaurants,Japanese,,,,,,,,,,,,,,,,,,,,,,
6tCMxC7Etf--WYEd-EiprA,Restaurants,Mexican,Food,Desserts,,,,,,,,,,,,,,,,,,,,
4ix3hiK-sLVcZhsJbXcw2A,Day Spas,Nail Salons,Beauty & Spas,,,,,,,,,,,,,,,,,,,,,
6HBRu5vvtpH1lln7qYCSdw,Lawyers,Personal Injury Law,Legal Services,Professional Services,General Litigation,Real Estate Law,Divorce & Family Law,Criminal Defense Law,,,,,,,,,,,,,,,,
jY7Ql_Qk8duv7jZrMZahaw,Sushi Bars,Japanese,Restaurants,,,,,,,,,,,,,,,,,,,,,
uBvHnQhoA80zxWk_08QkqA,RV Rental,Hotels & Travel,Car Rental,,,,,,,,,,,,,,,,,,,,,
0FJ22K--OjiiQJZ8VJIpJw,Automotive,Auto Repair,Body Shops,Auto Detailing,,,,,,,,,,,,,,,,,,,,
nYifLyIcS9V1Yj2wm2OVsw,Restaurants,American (Traditional),,,,,,,,,,,,,,,,,,,,,,
bIWApCy-6wQdaKdugvhk9g,Beauty & Spas,Shopping,Cosmetics & Beauty Supply,,,,,,,,,,,,,,,,,,,,,
